DATETIMEDATA,PM25,WS,TEMP,RH,WD,stationID
2023-12-21 17:00:00,26.2,2,31,43,7,02t
2023-12-21 18:00:00,28.8,1,30,45,10,02t
2023-12-21 19:00:00,27.7,1,29,46,52,02t
2023-12-21 20:00:00,31.4,0,29,48,76,02t
2023-12-21 21:00:00,27.1,1,29,47,100,02t
2023-12-21 22:00:00,23.7,1,28,44,92,02t
2023-12-21 23:00:00,24.2,1,28,46,86,02t
2023-12-22 00:00:00,23.1,1,27,46,78,02t
2023-12-22 01:00:00,24.6,1,27,47,84,02t
2023-12-22 02:00:00,23.2,1,26,49,65,02t
2023-12-22 03:00:00,26.9,1,26,51,89,02t
2023-12-22 04:00:00,28.2,1,25,52,82,02t
2023-12-22 05:00:00,29.3,1,25,53,93,02t
2023-12-22 06:00:00,26.0,1,24,53,91,02t
2023-12-22 07:00:00,30.6,1,24,53,88,02t
2023-12-22 08:00:00,22.4,1,23,53,80,02t
2023-12-22 09:00:00,18.3,2,24,51,63,02t
2023-12-22 10:00:00,19.1,1,25,48,61,02t
2023-12-22 11:00:00,24.2,1,26,45,53,02t
2023-12-22 12:00:00,17.7,1,28,41,49,02t
2023-12-22 13:00:00,20.5,1,29,39,350,02t
2023-12-22 14:00:00,18.0,2,29,41,317,02t
2023-12-22 15:00:00,30.1,2,28,42,24,02t
2023-12-22 16:00:00,30.9,2,28,42,9,02t
2023-12-22 17:00:00,30.4,2,28,42,20,02t
2023-12-22 18:00:00,29.9,2,27,42,35,02t
2023-12-22 19:00:00,32.3,1,27,44,44,02t
2023-12-22 20:00:00,32.2,1,26,43,88,02t
2023-12-22 21:00:00,40.1,1,26,46,91,02t
2023-12-22 22:00:00,34.1,1,25,46,92,02t
2023-12-22 23:00:00,30.4,1,25,47,84,02t
2023-12-23 00:00:00,33.3,0,24,48,75,02t
2023-12-23 01:00:00,35.5,1,24,49,27,02t
2023-12-23 02:00:00,34.4,2,23,50,40,02t
2023-12-23 03:00:00,34.1,2,23,49,46,02t
2023-12-23 04:00:00,34.7,2,22,49,46,02t
2023-12-23 05:00:00,29.4,2,22,50,52,02t
2023-12-23 06:00:00,27.1,2,21,51,53,02t
2023-12-23 07:00:00,27.8,2,21,53,48,02t
2023-12-23 08:00:00,33.2,2,21,53,37,02t
2023-12-23 09:00:00,30.7,1,22,53,40,02t
2023-12-23 10:00:00,36.1,2,23,50,25,02t
2023-12-23 11:00:00,36.1,2,25,45,38,02t
2023-12-23 12:00:00,25.3,1,27,41,22,02t
2023-12-23 13:00:00,27.8,2,28,39,23,02t
2023-12-23 14:00:00,32.5,2,28,38,36,02t
2023-12-23 15:00:00,28.8,2,28,38,29,02t
2023-12-23 16:00:00,26.4,2,28,37,49,02t
2023-12-23 17:00:00,29.1,2,28,37,51,02t
2023-12-23 18:00:00,34.7,1,27,37,38,02t
2023-12-23 19:00:00,32.9,1,27,39,26,02t
2023-12-23 20:00:00,47.8,2,26,40,59,02t
2023-12-23 21:00:00,47.3,2,26,39,70,02t
2023-12-23 22:00:00,43.7,1,26,38,67,02t
2023-12-23 23:00:00,44.9,1,25,39,66,02t
2023-12-24 00:00:00,43.2,1,25,39,61,02t
2023-12-24 01:00:00,43.4,2,24,40,48,02t
2023-12-24 02:00:00,45.5,2,24,42,37,02t
2023-12-24 03:00:00,49.3,2,24,43,33,02t
2023-12-24 04:00:00,43.1,2,24,45,46,02t
2023-12-24 05:00:00,36.8,2,24,46,50,02t
2023-12-24 06:00:00,32.5,2,23,47,51,02t
2023-12-24 07:00:00,29.3,2,23,49,36,02t
2023-12-24 08:00:00,28.1,1,23,48,60,02t
2023-12-24 09:00:00,32.0,2,24,47,33,02t
2023-12-24 10:00:00,28.7,1,24,46,38,02t
2023-12-24 11:00:00,26.8,1,25,45,39,02t
2023-12-24 12:00:00,30.3,2,26,43,19,02t
2023-12-24 13:00:00,30.5,2,27,42,33,02t
2023-12-24 14:00:00,29.3,2,27,41,37,02t
2023-12-24 15:00:00,27.6,2,27,41,43,02t
2023-12-24 16:00:00,27.4,2,27,43,25,02t
2023-12-24 17:00:00,35.1,2,26,44,26,02t
2023-12-24 18:00:00,36.2,2,26,43,44,02t
2023-12-24 19:00:00,35.1,2,26,42,58,02t
2023-12-24 20:00:00,38.1,2,26,42,67,02t
2023-12-24 21:00:00,38.2,2,26,42,71,02t
2023-12-24 22:00:00,37.3,1,26,42,73,02t
2023-12-24 23:00:00,40.6,1,26,43,56,02t
2023-12-25 00:00:00,42.1,1,25,44,36,02t
2023-12-25 01:00:00,40.6,2,25,46,27,02t
2023-12-25 02:00:00,35.8,2,25,47,36,02t
2023-12-25 03:00:00,32.4,2,25,47,39,02t
2023-12-25 04:00:00,33.2,2,24,47,39,02t
2023-12-25 05:00:00,30.4,2,24,46,56,02t
2023-12-25 06:00:00,28.8,1,23,46,59,02t
2023-12-25 07:00:00,34.2,1,23,48,59,02t
2023-12-25 08:00:00,35.3,1,23,48,47,02t
2023-12-25 09:00:00,33.0,1,24,48,36,02t
2023-12-25 10:00:00,34.4,1,25,47,9,02t
2023-12-25 11:00:00,39.5,1,25,45,350,02t
2023-12-25 12:00:00,40.4,1,26,42,26,02t
2023-12-25 13:00:00,35.7,2,27,40,40,02t
2023-12-25 14:00:00,34.2,1,28,39,36,02t
2023-12-25 15:00:00,36.7,2,28,38,36,02t
2023-12-25 16:00:00,40.9,2,28,38,30,02t
2023-12-25 17:00:00,39.4,1,28,38,31,02t
2023-12-25 18:00:00,45.6,1,27,40,24,02t
2023-12-25 19:00:00,47.2,0,27,43,338,02t
2023-12-25 20:00:00,49.8,0,26,45,48,02t
2023-12-25 21:00:00,54.9,0,26,48,89,02t
2023-12-25 22:00:00,48.8,1,26,46,85,02t
2023-12-25 23:00:00,43.8,0,26,45,100,02t
2023-12-26 00:00:00,47.2,1,26,46,66,02t
2023-12-26 01:00:00,54.7,0,25,46,66,02t
2023-12-26 02:00:00,61.7,0,25,46,59,02t
2023-12-26 03:00:00,61.3,1,25,46,24,02t
2023-12-26 04:00:00,59.9,1,24,47,355,02t
2023-12-26 05:00:00,60.7,1,24,48,357,02t
2023-12-26 06:00:00,66.7,1,24,49,357,02t
2023-12-26 07:00:00,59.8,1,24,50,33,02t
2023-12-26 08:00:00,54.4,2,24,49,34,02t
2023-12-26 09:00:00,52.1,2,25,47,44,02t
2023-12-26 10:00:00,50.1,1,26,46,34,02t
2023-12-26 11:00:00,45.4,1,26,45,39,02t
2023-12-26 12:00:00,42.4,1,28,41,38,02t
2023-12-26 13:00:00,42.6,1,30,37,27,02t
2023-12-26 14:00:00,36.4,1,30,37,53,02t
2023-12-26 15:00:00,32.9,1,30,38,43,02t
2023-12-26 16:00:00,32.4,2,30,41,25,02t
2023-12-26 17:00:00,39.5,1,29,42,24,02t
2023-12-26 18:00:00,37.5,1,28,44,48,02t
2023-12-26 19:00:00,39.5,0,28,45,37,02t
2023-12-26 20:00:00,39.8,0,27,47,4,02t
2023-12-26 21:00:00,47.0,0,27,49,344,02t
2023-12-26 22:00:00,49.3,0,26,51,8,02t
2023-12-26 23:00:00,53.1,0,26,52,40,02t
2023-12-27 00:00:00,53.4,0,26,54,57,02t
2023-12-27 01:00:00,73.2,0,25,55,36,02t
2023-12-27 02:00:00,66.2,0,25,57,47,02t
2023-12-27 03:00:00,60.4,0,25,58,20,02t
2023-12-27 04:00:00,63.2,0,24,59,29,02t
2023-12-27 05:00:00,54.7,1,24,59,36,02t
2023-12-27 06:00:00,53.0,1,24,60,38,02t
2023-12-27 07:00:00,54.2,1,24,61,50,02t
2023-12-27 08:00:00,53.8,1,24,60,47,02t
2023-12-27 09:00:00,48.6,1,25,57,27,02t
2023-12-27 10:00:00,42.4,1,27,53,34,02t
2023-12-27 11:00:00,29.0,1,29,47,36,02t
2023-12-27 12:00:00,37.2,1,31,41,11,02t
2023-12-27 13:00:00,34.8,1,32,38,31,02t
2023-12-27 14:00:00,35.7,1,32,38,4,02t
2023-12-27 15:00:00,33.4,1,32,38,22,02t
2023-12-27 16:00:00,35.2,1,32,38,27,02t
2023-12-27 17:00:00,34.4,0,31,39,84,02t
2023-12-27 18:00:00,32.4,0,30,42,98,02t
2023-12-27 19:00:00,37.8,0,29,46,249,02t
2023-12-27 20:00:00,39.2,0,29,48,267,02t
2023-12-27 21:00:00,45.5,0,28,50,261,02t
2023-12-27 22:00:00,45.2,0,28,52,139,02t
2023-12-27 23:00:00,46.9,0,27,54,36,02t
2023-12-28 00:00:00,54.8,0,27,56,282,02t
2023-12-28 01:00:00,67.0,0,27,56,281,02t
2023-12-28 02:00:00,55.3,0,27,58,29,02t
2023-12-28 03:00:00,70.1,0,26,60,46,02t
2023-12-28 04:00:00,58.2,0,26,60,7,02t
2023-12-28 05:00:00,52.2,0,25,61,334,02t
2023-12-28 06:00:00,53.6,1,25,61,6,02t
2023-12-28 07:00:00,54.0,1,24,61,28,02t
2023-12-28 08:00:00,53.5,1,25,60,36,02t
2023-12-28 09:00:00,57.4,1,26,57,37,02t
2023-12-28 10:00:00,48.0,1,28,52,26,02t
2023-12-28 11:00:00,40.1,1,30,46,51,02t
2023-12-28 12:00:00,25.2,1,32,40,28,02t
2023-12-28 13:00:00,28.7,1,33,38,11,02t
2023-12-28 14:00:00,35.1,1,33,38,25,02t
2023-12-28 15:00:00,31.7,1,33,38,38,02t
2023-12-28 16:00:00,28.7,1,33,39,27,02t
2023-12-28 17:00:00,31.4,1,32,42,29,02t
2023-12-28 18:00:00,33.0,1,31,45,23,02t
2023-12-28 19:00:00,28.2,0,30,46,349,02t
2023-12-28 20:00:00,38.5,0,29,48,336,02t
2023-12-28 21:00:00,44.7,0,29,50,15,02t
2023-12-28 22:00:00,52.3,0,28,51,52,02t
2023-12-28 23:00:00,43.5,0,28,52,73,02t
2023-12-29 00:00:00,50.6,0,27,53,34,02t
2023-12-29 01:00:00,61.1,0,27,54,347,02t
2023-12-29 02:00:00,54.2,0,27,56,317,02t
2023-12-29 03:00:00,68.0,0,26,59,351,02t
2023-12-29 04:00:00,67.1,0,26,59,360,02t
2023-12-29 05:00:00,61.2,0,26,59,2,02t
2023-12-29 06:00:00,64.4,0,25,60,34,02t
2023-12-29 07:00:00,63.9,0,25,61,28,02t
2023-12-29 08:00:00,55.6,1,25,61,34,02t
2023-12-29 09:00:00,55.9,1,27,59,15,02t
2023-12-29 10:00:00,49.5,1,28,54,5,02t
2023-12-29 11:00:00,41.6,1,31,46,23,02t
2023-12-29 12:00:00,35.6,1,33,39,360,02t
2023-12-29 13:00:00,32.5,1,34,38,1,02t
2023-12-29 14:00:00,24.0,1,34,38,44,02t
2023-12-29 15:00:00,30.3,1,33,40,9,02t
2023-12-29 16:00:00,27.4,2,33,42,19,02t
2023-12-29 17:00:00,32.5,1,32,42,17,02t
2023-12-29 18:00:00,34.0,1,31,43,31,02t
2023-12-29 19:00:00,36.9,1,31,45,11,02t
2023-12-29 20:00:00,37.0,0,30,49,13,02t
2023-12-29 21:00:00,42.6,0,29,50,20,02t
2023-12-29 22:00:00,46.4,1,29,51,11,02t
2023-12-29 23:00:00,55.5,0,29,51,31,02t
2023-12-30 00:00:00,64.4,0,28,52,15,02t
2023-12-30 01:00:00,62.5,0,27,54,341,02t
2023-12-30 02:00:00,59.5,0,27,56,334,02t
2023-12-30 03:00:00,57.8,0,27,57,326,02t
2023-12-30 04:00:00,61.2,0,26,58,310,02t
2023-12-30 05:00:00,62.0,1,26,60,293,02t
2023-12-30 06:00:00,62.7,0,25,63,290,02t
2023-12-30 07:00:00,69.5,0,25,65,343,02t
2023-12-30 08:00:00,69.5,1,26,64,11,02t
2023-12-30 09:00:00,56.6,1,27,62,21,02t
2023-12-30 10:00:00,60.4,1,29,57,38,02t
2023-12-30 11:00:00,42.7,1,31,49,37,02t
2023-12-30 12:00:00,33.9,1,33,42,22,02t
2023-12-30 13:00:00,33.7,1,34,39,20,02t
2023-12-30 14:00:00,29.0,1,34,40,15,02t
2023-12-30 15:00:00,28.4,1,34,40,2,02t
2023-12-30 16:00:00,30.1,1,33,43,18,02t
2023-12-30 17:00:00,30.1,1,33,45,34,02t
2023-12-30 18:00:00,28.8,1,32,47,13,02t
2023-12-30 19:00:00,30.6,0,31,49,295,02t
2023-12-30 20:00:00,37.3,0,30,53,279,02t
2023-12-30 21:00:00,40.0,0,30,55,279,02t
2023-12-30 22:00:00,46.8,0,29,57,281,02t
2023-12-30 23:00:00,47.3,0,29,59,355,02t
2023-12-31 00:00:00,46.9,0,29,59,25,02t
2023-12-31 01:00:00,41.5,0,28,57,69,02t
2023-12-31 02:00:00,43.0,0,28,57,12,02t
2023-12-31 03:00:00,41.5,0,27,59,8,02t
2023-12-31 04:00:00,44.0,0,27,60,355,02t
2023-12-31 05:00:00,50.7,0,27,62,357,02t
2023-12-31 06:00:00,57.2,0,26,64,5,02t
2023-12-31 07:00:00,57.4,0,26,66,28,02t
2023-12-31 08:00:00,56.3,0,27,66,13,02t
2023-12-31 09:00:00,54.9,1,28,65,37,02t
2023-12-31 10:00:00,48.6,1,29,60,12,02t
2023-12-31 11:00:00,42.4,1,32,52,2,02t
2023-12-31 12:00:00,39.2,1,34,43,30,02t
2023-12-31 13:00:00,28.5,1,34,40,11,02t
2023-12-31 14:00:00,20.3,1,35,39,18,02t
2023-12-31 15:00:00,29.7,1,34,38,26,02t
2023-12-31 16:00:00,26.4,0,34,39,3,02t
2023-12-31 17:00:00,24.8,0,34,43,20,02t
2023-12-31 18:00:00,42.5,0,32,47,284,02t
2023-12-31 19:00:00,46.5,0,31,50,272,02t
2023-12-31 20:00:00,51.3,0,30,52,282,02t
2023-12-31 21:00:00,43.1,0,30,54,288,02t
2023-12-31 22:00:00,40.6,0,29,55,305,02t
2023-12-31 23:00:00,39.9,0,29,56,37,02t
2024-01-01 00:00:00,64.3,1,29,57,41,02t
2024-01-01 01:00:00,123.8,1,29,56,54,02t
2024-01-01 02:00:00,44.6,1,29,55,56,02t
2024-01-01 03:00:00,32.7,0,29,55,72,02t
2024-01-01 04:00:00,39.9,0,28,57,69,02t
2024-01-01 05:00:00,42.9,0,28,58,38,02t
2024-01-01 06:00:00,46.1,0,27,61,282,02t
2024-01-01 07:00:00,45.5,0,27,64,314,02t
2024-01-01 08:00:00,51.7,0,27,66,32,02t
2024-01-01 09:00:00,51.4,1,29,61,74,02t
2024-01-01 10:00:00,29.6,1,31,52,69,02t
2024-01-01 11:00:00,23.5,1,33,46,60,02t
2024-01-01 12:00:00,23.5,1,35,39,59,02t
2024-01-01 13:00:00,18.1,1,35,36,69,02t
2024-01-01 14:00:00,20.5,1,35,36,25,02t
2024-01-01 15:00:00,18.0,1,34,38,68,02t
2024-01-01 16:00:00,20.5,1,34,39,44,02t
2024-01-01 17:00:00,22.2,0,34,42,48,02t
2024-01-01 18:00:00,26.2,1,33,44,350,02t
2024-01-01 19:00:00,28.7,0,32,48,310,02t
2024-01-01 20:00:00,36.7,0,31,50,292,02t
2024-01-01 21:00:00,33.9,0,30,51,15,02t
2024-01-01 22:00:00,38.5,0,30,53,95,02t
2024-01-01 23:00:00,36.2,0,30,53,62,02t
2024-01-02 00:00:00,43.6,0,29,55,12,02t
2024-01-02 01:00:00,54.4,0,29,57,88,02t
2024-01-02 02:00:00,40.8,0,28,58,133,02t
2024-01-02 03:00:00,40.4,0,28,59,260,02t
2024-01-02 04:00:00,46.1,0,28,61,279,02t
2024-01-02 05:00:00,46.6,0,28,62,289,02t
2024-01-02 06:00:00,49.1,0,27,65,279,02t
2024-01-02 07:00:00,52.7,0,27,67,299,02t
2024-01-02 08:00:00,62.2,0,27,67,20,02t
2024-01-02 09:00:00,60.6,1,29,65,57,02t
2024-01-02 10:00:00,49.9,1,31,57,65,02t
2024-01-02 11:00:00,31.8,0,33,48,66,02t
2024-01-02 12:00:00,30.7,1,34,41,68,02t
2024-01-02 13:00:00,26.5,1,34,38,44,02t
2024-01-02 14:00:00,10.4,1,34,38,71,02t
2024-01-02 15:00:00,23.7,1,34,38,69,02t
2024-01-02 16:00:00,19.1,1,34,38,69,02t
2024-01-02 17:00:00,18.0,0,33,37,88,02t
2024-01-02 18:00:00,25.0,1,32,44,262,02t
2024-01-02 19:00:00,33.4,0,31,48,273,02t
2024-01-02 20:00:00,35.4,0,31,51,291,02t
2024-01-02 21:00:00,46.3,0,30,53,261,02t
2024-01-02 22:00:00,49.9,0,29,54,271,02t
2024-01-02 23:00:00,51.8,0,29,57,275,02t
2024-01-03 00:00:00,57.0,0,29,59,47,02t
2024-01-03 01:00:00,63.2,0,28,60,354,02t
2024-01-03 02:00:00,48.2,0,28,61,285,02t
2024-01-03 03:00:00,44.5,0,28,62,255,02t
2024-01-03 04:00:00,41.7,0,27,63,354,02t
2024-01-03 05:00:00,50.3,1,27,65,280,02t
2024-01-03 06:00:00,54.2,0,27,66,275,02t
2024-01-03 07:00:00,56.3,0,27,67,275,02t
2024-01-03 08:00:00,49.7,0,27,65,65,02t
2024-01-03 09:00:00,49.5,1,29,50,79,02t
2024-01-03 10:00:00,26.0,1,31,44,76,02t
2024-01-03 11:00:00,28.2,1,33,37,74,02t
2024-01-03 12:00:00,25.1,1,35,32,43,02t
2024-01-03 13:00:00,19.2,1,35,30,42,02t
2024-01-03 14:00:00,21.1,1,35,28,21,02t
2024-01-03 15:00:00,22.5,1,35,29,56,02t
2024-01-03 16:00:00,21.0,1,34,31,52,02t
2024-01-03 17:00:00,24.6,0,34,30,96,02t
2024-01-03 18:00:00,22.3,0,32,32,56,02t
2024-01-03 19:00:00,25.1,0,31,36,265,02t
2024-01-03 20:00:00,28.4,0,31,41,289,02t
2024-01-03 21:00:00,39.4,0,30,43,288,02t
2024-01-03 22:00:00,48.9,0,29,46,246,02t
2024-01-03 23:00:00,50.4,0,29,49,118,02t
2024-01-04 00:00:00,51.1,0,29,49,87,02t
2024-01-04 01:00:00,45.2,0,28,50,19,02t
2024-01-04 02:00:00,45.4,0,28,52,342,02t
2024-01-04 03:00:00,44.3,0,27,54,35,02t
2024-01-04 04:00:00,47.7,0,27,55,66,02t
2024-01-04 05:00:00,49.5,0,27,56,117,02t
2024-01-04 06:00:00,38.7,1,27,54,103,02t
2024-01-04 07:00:00,35.1,1,28,51,76,02t
2024-01-04 08:00:00,36.6,1,28,51,76,02t
2024-01-04 09:00:00,36.4,1,29,49,94,02t
2024-01-04 10:00:00,36.4,1,30,47,88,02t
2024-01-04 11:00:00,30.3,1,32,46,86,02t
2024-01-04 12:00:00,30.4,1,33,44,94,02t
2024-01-04 13:00:00,26.3,1,34,42,76,02t
2024-01-04 14:00:00,23.8,1,33,43,70,02t
2024-01-04 15:00:00,26.4,1,32,44,84,02t
2024-01-04 16:00:00,26.1,1,33,44,78,02t
2024-01-04 17:00:00,26.9,0,32,45,81,02t
2024-01-04 18:00:00,30.9,1,31,47,85,02t
2024-01-04 19:00:00,36.9,1,31,48,86,02t
2024-01-04 20:00:00,30.4,0,30,49,60,02t
2024-01-04 21:00:00,36.0,0,30,51,25,02t
2024-01-04 22:00:00,41.0,0,30,54,58,02t
2024-01-04 23:00:00,46.8,0,29,55,81,02t
2024-01-05 00:00:00,41.4,0,29,53,102,02t
2024-01-05 01:00:00,45.2,0,29,52,111,02t
2024-01-05 02:00:00,32.4,0,29,53,122,02t
2024-01-05 03:00:00,34.6,0,28,53,84,02t
2024-01-05 04:00:00,30.7,0,28,54,74,02t
2024-01-05 05:00:00,30.6,0,27,56,81,02t
2024-01-05 06:00:00,34.5,0,27,60,279,02t
2024-01-05 07:00:00,47.4,0,27,63,272,02t
2024-01-05 08:00:00,59.4,1,27,60,82,02t
2024-01-05 09:00:00,34.5,1,29,53,69,02t
2024-01-05 10:00:00,30.8,1,30,47,80,02t
2024-01-05 11:00:00,14.9,1,32,41,73,02t
2024-01-05 12:00:00,24.7,1,34,36,68,02t
2024-01-05 13:00:00,22.5,1,35,35,63,02t
2024-01-05 14:00:00,22.2,1,34,36,59,02t
2024-01-05 15:00:00,23.2,1,34,36,88,02t
2024-01-05 16:00:00,25.7,0,33,36,59,02t
2024-01-05 17:00:00,25.5,0,33,38,95,02t
2024-01-05 18:00:00,28.0,0,32,41,87,02t
2024-01-05 19:00:00,34.9,0,31,46,54,02t
2024-01-05 20:00:00,49.4,1,31,50,31,02t
2024-01-05 21:00:00,58.1,0,30,51,71,02t
2024-01-05 22:00:00,59.6,0,29,52,91,02t
2024-01-05 23:00:00,52.6,0,29,53,62,02t
2024-01-06 00:00:00,58.8,0,29,54,104,02t
2024-01-06 01:00:00,58.2,0,29,53,107,02t
2024-01-06 02:00:00,34.5,0,28,53,94,02t
2024-01-06 03:00:00,47.7,0,28,54,72,02t
2024-01-06 04:00:00,45.9,0,28,55,119,02t
2024-01-06 05:00:00,48.3,0,27,56,133,02t
2024-01-06 06:00:00,50.4,0,27,56,91,02t
2024-01-06 07:00:00,52.1,0,27,57,79,02t
2024-01-06 08:00:00,44.8,1,28,52,95,02t
2024-01-06 09:00:00,34.5,1,29,48,71,02t
2024-01-06 10:00:00,34.5,1,30,44,69,02t
2024-01-06 11:00:00,32.1,1,32,39,78,02t
2024-01-06 12:00:00,30.6,1,34,35,44,02t
2024-01-06 13:00:00,24.6,1,35,33,35,02t
2024-01-06 14:00:00,22.5,1,34,34,53,02t
2024-01-06 15:00:00,28.1,0,34,35,31,02t
2024-01-06 16:00:00,26.8,1,34,38,305,02t
2024-01-06 17:00:00,36.0,2,33,41,285,02t
2024-01-06 18:00:00,47.0,1,32,44,329,02t
2024-01-06 19:00:00,46.5,1,31,47,294,02t
2024-01-06 20:00:00,51.6,0,31,49,280,02t
2024-01-06 21:00:00,55.3,0,30,51,277,02t
2024-01-06 22:00:00,59.4,0,29,53,219,02t
2024-01-06 23:00:00,57.8,0,29,55,353,02t
2024-01-07 00:00:00,64.5,0,29,55,109,02t
2024-01-07 01:00:00,65.6,0,28,55,65,02t
2024-01-07 02:00:00,59.5,0,28,55,82,02t
2024-01-07 03:00:00,49.2,0,28,55,89,02t
2024-01-07 04:00:00,47.3,0,28,56,108,02t
2024-01-07 05:00:00,45.8,0,27,57,117,02t
2024-01-07 06:00:00,46.0,0,27,58,113,02t
2024-01-07 07:00:00,47.9,0,27,60,86,02t
2024-01-07 08:00:00,52.5,1,28,55,89,02t
2024-01-07 09:00:00,44.1,1,29,50,73,02t
2024-01-07 10:00:00,32.9,1,30,45,70,02t
2024-01-07 11:00:00,33.3,1,32,41,78,02t
2024-01-07 12:00:00,33.2,1,34,36,69,02t
2024-01-07 13:00:00,24.4,1,34,35,73,02t
2024-01-07 14:00:00,29.3,1,34,35,67,02t
2024-01-07 15:00:00,28.6,1,34,36,56,02t
2024-01-07 16:00:00,29.3,1,34,35,55,02t
2024-01-07 17:00:00,27.6,1,33,35,75,02t
2024-01-07 18:00:00,31.1,0,32,39,53,02t
2024-01-07 19:00:00,40.7,1,31,45,263,02t
2024-01-07 20:00:00,49.3,0,30,47,262,02t
2024-01-07 21:00:00,54.2,0,30,50,261,02t
2024-01-07 22:00:00,59.4,0,29,52,273,02t
2024-01-07 23:00:00,59.4,0,29,54,277,02t
2024-01-08 00:00:00,58.1,0,28,55,286,02t
2024-01-08 01:00:00,72.6,0,28,58,285,02t
2024-01-08 02:00:00,61.5,0,28,59,11,02t
2024-01-08 03:00:00,55.0,0,28,59,78,02t
2024-01-08 04:00:00,46.3,0,27,58,59,02t
2024-01-08 05:00:00,49.6,0,27,58,90,02t
2024-01-08 06:00:00,51.3,0,27,59,82,02t
2024-01-08 07:00:00,45.1,0,27,59,50,02t
2024-01-08 08:00:00,45.5,1,28,58,75,02t
2024-01-08 09:00:00,50.2,1,29,55,58,02t
2024-01-08 10:00:00,52.8,1,30,50,50,02t
2024-01-08 11:00:00,47.3,1,32,44,52,02t
2024-01-08 12:00:00,30.3,1,34,39,50,02t
2024-01-08 13:00:00,42.1,1,34,37,50,02t
2024-01-08 14:00:00,41.3,1,35,37,25,02t
2024-01-08 15:00:00,44.7,1,34,38,12,02t
2024-01-08 16:00:00,47.6,0,34,39,13,02t
2024-01-08 17:00:00,46.5,1,34,41,270,02t
2024-01-08 18:00:00,39.6,0,32,44,294,02t
2024-01-08 19:00:00,41.6,0,31,47,267,02t
2024-01-08 20:00:00,45.5,0,30,49,255,02t
2024-01-08 21:00:00,52.3,0,30,52,282,02t
2024-01-08 22:00:00,56.4,0,29,54,267,02t
2024-01-08 23:00:00,59.4,0,29,55,235,02t
2024-01-09 00:00:00,67.6,0,28,56,301,02t
2024-01-09 01:00:00,83.6,0,28,58,284,02t
2024-01-09 02:00:00,77.3,0,28,59,339,02t
2024-01-09 03:00:00,80.3,0,28,60,292,02t
2024-01-09 04:00:00,97.4,0,27,61,278,02t
2024-01-09 05:00:00,90.2,0,27,63,302,02t
2024-01-09 06:00:00,92.0,0,27,65,319,02t
2024-01-09 07:00:00,91.2,0,27,67,311,02t
2024-01-09 08:00:00,89.6,0,27,68,338,02t
2024-01-09 09:00:00,77.8,0,29,64,311,02t
2024-01-09 10:00:00,76.6,0,30,57,320,02t
2024-01-09 11:00:00,68.3,0,33,48,316,02t
2024-01-09 12:00:00,62.1,0,34,41,355,02t
2024-01-09 13:00:00,49.2,0,35,41,355,02t
2024-01-09 14:00:00,54.0,1,34,42,289,02t
2024-01-09 15:00:00,50.3,0,34,42,292,02t
2024-01-09 16:00:00,52.5,1,34,43,281,02t
2024-01-09 17:00:00,48.8,0,33,44,297,02t
2024-01-09 18:00:00,50.7,0,32,46,322,02t
2024-01-09 19:00:00,52.5,0,31,49,335,02t
2024-01-09 20:00:00,51.7,0,30,52,265,02t
2024-01-09 21:00:00,54.0,0,30,53,292,02t
2024-01-09 22:00:00,59.0,0,30,57,327,02t
2024-01-09 23:00:00,54.5,0,29,61,319,02t
2024-01-10 00:00:00,49.0,0,29,63,342,02t
2024-01-10 01:00:00,57.0,0,29,64,322,02t
2024-01-10 02:00:00,42.3,0,29,66,302,02t
2024-01-10 03:00:00,42.7,0,28,68,300,02t
2024-01-10 04:00:00,40.6,0,28,70,29,02t
2024-01-10 05:00:00,45.1,0,28,71,343,02t
2024-01-10 06:00:00,48.9,0,27,71,324,02t
2024-01-10 07:00:00,54.9,0,27,72,78,02t
2024-01-10 08:00:00,55.0,0,28,73,288,02t
2024-01-10 09:00:00,53.9,0,29,70,297,02t
2024-01-10 10:00:00,54.0,0,31,62,301,02t
2024-01-10 11:00:00,44.8,0,33,54,286,02t
2024-01-10 12:00:00,41.8,0,35,46,278,02t
2024-01-10 13:00:00,40.2,0,35,42,321,02t
2024-01-10 14:00:00,41.4,0,35,40,329,02t
2024-01-10 15:00:00,36.6,0,35,40,323,02t
2024-01-10 16:00:00,29.6,0,34,42,316,02t
2024-01-10 17:00:00,43.2,1,33,45,307,02t
2024-01-10 18:00:00,42.1,0,32,50,320,02t
2024-01-10 19:00:00,38.1,0,31,55,312,02t
2024-01-10 20:00:00,41.1,0,30,60,355,02t
2024-01-10 21:00:00,38.3,0,30,62,12,02t
2024-01-10 22:00:00,43.2,0,30,64,11,02t
2024-01-10 23:00:00,39.7,0,30,65,1,02t
2024-01-11 00:00:00,37.0,0,29,67,356,02t
2024-01-11 01:00:00,49.8,0,29,68,354,02t
2024-01-11 02:00:00,33.6,0,29,69,13,02t
2024-01-11 03:00:00,29.7,0,29,70,8,02t
2024-01-11 04:00:00,30.3,0,28,71,16,02t
2024-01-11 05:00:00,34.0,0,28,73,318,02t
2024-01-11 06:00:00,34.8,0,28,74,127,02t
2024-01-11 07:00:00,34.6,0,28,74,310,02t
2024-01-11 08:00:00,38.5,0,29,75,4,02t
2024-01-11 09:00:00,34.4,1,30,73,293,02t
2024-01-11 10:00:00,33.1,2,31,67,270,02t
